,,,,,,,,,,,,,Cyclically,
"Stock Market Data Used in ""Irrational Exuberance"" Princeton University Press, 2000, 2005, 2015, updated",,,,,,,,,,,,Cyclically,Adjusted,
Robert J. Shiller ,,,,,,,,,,,,Adjusted,Total,
,,,,,,,,,,,,Price,Return Price,
,,,,  Consumer,,,,,Real,,Real,Earnings,Earnings,
,S&P,,,Price,,Long,,,Total,,TR,Ratio,Ratio,
,Comp.,Dividend,Earnings,Index,Date  ,Interest,Real,Real,Return,Real,Scaled,P/E10 or,P/E10 or,
Date,P,D,E,CPI,Fraction,Rate GS10,Price,Dividend,Price,Earnings,Earnings,CAPE,CAPE,
1888.1,5.35,0.23,0.28,8.18,1888.79,3.51,167.71,7.31,465.66,8.67,24.08,15.72,20.19,
1888.11,5.24,0.23,0.27,8.28,1888.87,3.49,162.37,7.18,452.51,8.31,23.17,15.22,19.56,
1888.12,5.14,0.23,0.26,8.28,1888.96,3.47,159.27,7.13,445.53,8.06,22.54,14.95,19.21,
1889.01,5.24,0.23,0.26,7.99,1889.04,3.45,168.17,7.36,472.13,8.45,23.72,15.80,20.31,
1889.02,5.30,0.23,0.27,7.90,1889.12,3.45,172.15,7.42,485.02,8.66,24.41,16.19,20.81,
1889.03,5.19,0.23,0.27,7.80,1889.21,3.45,170.63,7.48,482.51,8.88,25.10,16.07,20.65,
1889.04,5.18,0.23,0.27,7.80,1889.29,3.44,170.30,7.45,483.33,8.99,25.50,16.05,20.63,
1889.05,5.32,0.23,0.28,7.61,1889.37,3.44,179.28,7.61,510.60,9.32,26.56,16.92,21.73,
1889.06,5.41,0.23,0.28,7.61,1889.46,3.44,182.31,7.58,521.04,9.44,26.97,17.22,22.11,
1889.07,5.30,0.22,0.28,7.61,1889.54,3.44,178.60,7.56,512.25,9.55,27.38,16.89,21.68,
1889.08,5.37,0.22,0.29,7.61,1889.62,3.43,180.96,7.52,520.81,9.66,27.81,17.13,21.97,
1889.09,5.50,0.22,0.29,7.71,1889.71,3.43,183.05,7.41,528.61,9.65,27.87,17.35,22.24,
1889.1,5.40,0.22,0.29,7.71,1889.79,3.43,179.72,7.38,520.78,9.76,28.29,17.05,21.84,
1889.11,5.35,0.22,0.30,7.71,1889.87,3.43,178.06,7.35,517.73,9.87,28.71,16.91,21.64,
1889.12,5.32,0.22,0.30,7.80,1889.96,3.42,174.90,7.23,510.30,9.86,28.78,16.61,21.25,
1890.01,5.38,0.22,0.30,7.61,1890.04,3.42,181.30,7.41,530.76,10.08,29.52,17.22,22.02,
1890.02,5.32,0.22,0.30,7.61,1890.12,3.44,179.28,7.41,526.65,10.05,29.53,17.03,21.76,
1890.03,5.28,0.22,0.30,7.61,1890.21,3.45,177.93,7.41,524.50,10.03,29.55,16.90,21.58,
1890.04,5.39,0.22,0.30,7.61,1890.29,3.47,181.63,7.41,537.25,10.00,29.57,17.26,22.02,
1890.05,5.62,0.22,0.30,7.71,1890.37,3.49,187.05,7.32,555.07,9.84,29.21,17.79,22.68,
1890.06,5.58,0.22,0.30,7.71,1890.46,3.50,185.72,7.32,552.93,9.82,29.23,17.68,22.53,
1890.07,5.54,0.22,0.29,7.71,1890.54,3.52,184.38,7.32,550.78,9.79,29.25,17.59,22.38,
1890.08,5.41,0.22,0.29,7.99,1890.62,3.54,173.63,7.06,520.40,9.41,28.21,16.60,21.10,
1890.09,5.32,0.22,0.29,8.09,1890.71,3.55,168.73,6.98,507.47,9.28,27.90,16.17,20.54,
1890.1,5.08,0.22,0.29,8.09,1890.79,3.57,161.12,6.98,486.32,9.25,27.93,15.48,19.65,
1890.11,4.71,0.22,0.29,7.90,1890.87,3.59,152.98,7.15,463.56,9.45,28.62,14.75,18.70,
1890.12,4.60,0.22,0.29,7.90,1890.96,3.60,149.41,7.15,454.54,9.42,28.66,14.44,18.31,
1891.01,4.84,0.22,0.29,7.80,1891.04,3.62,159.12,7.23,485.92,9.67,29.54,15.43,19.55,
1891.02,4.90,0.22,0.30,7.90,1891.12,3.62,159.15,7.15,487.84,9.69,29.70,15.48,19.59,
1891.03,4.81,0.22,0.30,7.99,1891.21,3.62,154.37,7.06,474.98,9.71,29.87,15.05,19.04,
1891.04,4.97,0.22,0.31,8.09,1891.29,3.62,157.63,6.98,486.80,9.73,30.04,15.41,19.47,
1891.05,4.95,0.22,0.31,7.99,1891.37,3.61,158.86,7.06,492.43,9.97,30.92,15.57,19.66,
1891.06,4.85,0.22,0.32,7.80,1891.46,3.61,159.45,7.23,496.11,10.36,32.22,15.66,19.76,
1891.07,4.77,0.22,0.32,7.71,1891.54,3.61,158.76,7.32,495.85,10.62,33.18,15.62,19.69,
1891.08,4.93,0.22,0.32,7.71,1891.62,3.61,164.08,7.32,514.39,10.76,33.73,16.16,20.36,
1891.09,5.33,0.22,0.33,7.61,1891.71,3.61,179.61,7.41,565.01,11.04,34.72,17.71,22.28,
1891.1,5.33,0.22,0.33,7.61,1891.79,3.61,179.61,7.41,566.96,11.18,35.28,17.72,22.26,
1891.11,5.25,0.22,0.34,7.52,1891.87,3.60,179.16,7.51,567.49,11.46,36.30,17.67,22.19,
1891.12,5.41,0.22,0.34,7.52,1891.96,3.60,184.62,7.51,586.77,11.60,36.88,18.21,22.83,
1892.01,5.51,0.22,0.34,7.33,1892.04,3.60,192.91,7.76,615.19,11.99,38.24,19.02,23.82,
1892.02,5.52,0.22,0.35,7.33,1892.12,3.61,193.26,7.82,618.39,12.08,38.65,19.04,23.81,
1892.03,5.58,0.23,0.35,7.14,1892.21,3.63,200.57,8.09,643.94,12.49,40.10,19.74,24.66,
1892.04,5.57,0.23,0.35,7.04,1892.29,3.64,202.92,8.26,653.68,12.75,41.07,19.94,24.88,
1892.05,5.57,0.23,0.35,7.04,1892.37,3.65,202.92,8.32,655.91,12.84,41.51,19.91,24.81,
1892.06,5.54,0.23,0.36,7.04,1892.46,3.66,201.83,8.38,654.63,12.93,41.95,19.77,24.60,
1892.07,5.54,0.23,0.36,7.23,1892.54,3.68,196.51,8.22,639.63,12.68,41.28,19.21,23.88,
1892.08,5.62,0.23,0.36,7.33,1892.62,3.69,196.76,8.17,642.65,12.60,41.17,19.20,23.85,
1892.09,5.48,0.24,0.36,7.33,1892.71,3.70,191.86,8.23,628.88,12.69,41.60,18.69,23.19,
1892.1,5.59,0.24,0.37,7.33,1892.79,3.71,195.71,8.29,643.77,12.78,42.04,19.04,23.60,
1892.11,5.57,0.24,0.37,7.52,1892.87,3.73,190.08,8.13,627.46,12.54,41.40,18.46,22.86,
1892.12,5.51,0.24,0.37,7.61,1892.96,3.74,185.68,8.09,615.16,12.47,41.31,18.01,22.28,
1893.01,5.61,0.24,0.36,7.90,1893.04,3.75,182.21,7.82,605.85,11.72,38.96,17.66,21.82,
1893.02,5.51,0.24,0.35,7.99,1893.12,3.75,176.84,7.76,590.12,11.29,37.67,17.13,21.15,
1893.03,5.31,0.24,0.34,7.80,1893.21,3.74,174.57,7.97,584.78,11.26,37.72,16.90,20.86,
1893.04,5.31,0.24,0.33,7.71,1893.29,3.74,176.73,8.10,594.26,11.09,37.30,17.10,21.10,
1893.05,4.84,0.24,0.32,7.61,1893.37,3.73,163.10,8.23,550.74,10.93,36.89,15.78,19.47,
1893.06,4.61,0.25,0.32,7.42,1893.46,3.73,159.33,8.47,540.40,10.89,36.93,15.42,19.03,
1893.07,4.18,0.25,0.31,7.23,1893.54,3.73,148.27,8.72,505.35,10.85,36.97,14.35,17.73,
1893.08,4.08,0.25,0.30,6.95,1893.62,3.72,150.67,9.11,516.12,10.96,37.53,14.59,18.03,
1893.09,4.37,0.25,0.29,7.23,1893.71,3.72,155.01,8.78,533.49,10.20,35.10,15.01,18.57,
1893.1,4.50,0.25,0.28,7.33,1893.79,3.71,157.55,8.69,544.72,9.74,33.69,15.27,18.90,
1893.11,4.57,0.25,0.27,7.14,1893.87,3.71,164.27,8.96,570.53,9.68,33.61,15.94,19.74,
1893.12,4.41,0.25,0.26,7.04,1893.96,3.70,160.66,9.11,560.63,9.47,33.05,15.61,19.34,
1894.01,4.32,0.25,0.25,6.85,1894.04,3.70,161.75,9.24,567.13,9.42,33.04,15.74,19.52,
1894.02,4.38,0.24,0.24,6.76,1894.12,3.68,166.31,9.24,585.81,9.24,32.54,16.20,20.11,
1894.03,4.51,0.24,0.24,6.57,1894.21,3.66,176.21,9.38,623.43,9.18,32.48,17.19,21.34,
1894.04,4.57,0.24,0.23,6.57,1894.29,3.64,178.55,9.25,634.45,8.86,31.47,17.43,21.66,
1894.05,4.40,0.23,0.22,6.57,1894.37,3.62,171.91,9.12,613.55,8.53,30.44,16.81,20.90,
1894.06,4.34,0.23,0.21,6.57,1894.46,3.60,169.57,8.99,607.85,8.20,29.41,16.61,20.66,
1894.07,4.25,0.23,0.20,6.57,1894.54,3.58,166.05,8.86,597.89,7.88,28.38,16.29,20.29,
1894.08,4.41,0.22,0.19,6.76,1894.62,3.56,167.45,8.48,605.47,7.34,26.54,16.46,20.51,
1894.09,4.48,0.22,0.19,6.85,1894.71,3.54,167.74,8.24,609.02,6.93,25.15,16.52,20.61,
1894.1,4.34,0.22,0.18,6.66,1894.79,3.52,167.14,8.35,609.37,6.81,24.81,16.50,20.60,
1894.11,4.34,0.21,0.17,6.66,1894.87,3.50,167.14,8.21,611.87,6.48,23.73,16.54,20.67,
1894.12,4.30,0.21,0.16,6.57,1894.96,3.48,168.00,8.20,617.52,6.25,22.98,16.67,20.86,
1895.01,4.25,0.21,0.17,6.57,1895.04,3.46,166.05,8.14,612.83,6.54,24.15,16.52,20.69,
1895.02,4.19,0.21,0.18,6.57,1895.12,3.47,163.71,8.08,606.66,6.84,25.34,16.33,20.47,
1895.03,4.19,0.21,0.18,6.57,1895.21,3.48,163.71,8.01,609.13,7.13,26.53,16.36,20.53,
1895.04,4.37,0.20,0.19,6.85,1895.29,3.50,163.62,7.61,611.19,7.11,26.57,16.39,20.58,
1895.05,4.61,0.20,0.20,6.95,1895.37,3.51,170.25,7.45,638.24,7.29,27.34,17.08,21.46,
1895.06,4.70,0.20,0.21,7.04,1895.46,3.52,171.22,7.29,644.19,7.47,28.10,17.21,21.63,
1895.07,4.72,0.20,0.21,6.95,1895.54,3.53,174.31,7.32,658.09,7.85,29.63,17.55,22.06,
1895.08,4.79,0.20,0.22,6.85,1895.62,3.54,179.35,7.36,679.44,8.24,31.21,18.07,22.73,
1895.09,4.82,0.20,0.23,6.85,1895.71,3.55,180.47,7.30,686.00,8.52,32.38,18.20,22.89,
1895.1,4.75,0.19,0.24,6.85,1895.79,3.57,177.85,7.24,678.33,8.80,33.56,17.94,22.57,
1895.11,4.59,0.19,0.24,6.85,1895.87,3.58,171.86,7.18,657.76,9.08,34.75,17.34,21.81,
1895.12,4.32,0.19,0.25,6.76,1895.96,3.59,164.03,7.21,630.09,9.49,36.46,16.55,20.82,
1896.01,4.27,0.19,0.25,6.66,1896.04,3.60,164.45,7.29,634.03,9.50,36.63,16.58,20.86,
1896.02,4.45,0.19,0.24,6.57,1896.12,3.58,173.86,7.36,672.69,9.51,36.78,17.52,22.04,
1896.03,4.38,0.19,0.24,6.57,1896.21,3.57,171.13,7.33,664.47,9.38,36.41,17.23,21.69,
1896.04,4.42,0.19,0.24,6.47,1896.29,3.55,175.23,7.40,682.80,9.38,36.57,17.64,22.20,
1896.05,4.40,0.19,0.23,6.37,1896.37,3.53,177.04,7.48,692.28,9.39,36.71,17.83,22.43,
1896.06,4.32,0.19,0.23,6.28,1896.46,3.52,176.46,7.56,692.46,9.39,36.87,17.78,22.37,
1896.07,4.04,0.18,0.23,6.28,1896.54,3.50,165.02,7.52,650.03,9.26,36.48,16.64,20.93,
1896.08,3.81,0.18,0.22,6.28,1896.62,3.48,155.63,7.49,615.49,9.12,36.07,15.70,19.76,
1896.09,4.01,0.18,0.22,6.28,1896.71,3.47,163.79,7.45,650.25,8.99,35.67,16.54,20.82,
1896.1,4.10,0.18,0.22,6.47,1896.79,3.45,162.54,7.20,647.67,8.59,34.23,16.44,20.69,
1896.11,4.38,0.18,0.21,6.66,1896.87,3.43,168.68,6.96,674.45,8.21,32.84,17.09,21.51,
1896.12,4.22,0.18,0.21,6.66,1896.96,3.42,162.52,6.93,652.12,8.09,32.45,16.50,20.77,
1897.01,4.22,0.18,0.22,6.47,1897.04,3.40,167.30,7.14,673.69,8.65,34.85,17.03,21.43,
1897.02,4.18,0.18,0.23,6.47,1897.12,3.40,165.72,7.14,669.70,8.99,36.32,16.89,21.26,
1897.03,4.19,0.18,0.24,6.47,1897.21,3.39,166.11,7.14,673.70,9.32,37.79,16.96,21.33,
1897.04,4.06,0.18,0.24,6.37,1897.29,3.39,163.36,7.24,664.99,9.79,39.85,16.70,21.00,
1897.05,4.08,0.18,0.25,6.28,1897.37,3.38,166.65,7.35,680.89,10.28,42.00,17.05,21.44,
1897.06,4.27,0.18,0.26,6.28,1897.46,3.38,174.41,7.35,715.10,10.62,43.54,17.85,22.43,
1897.07,4.46,0.18,0.27,6.28,1897.54,3.38,182.18,7.35,749.43,10.96,45.08,18.65,23.42,
1897.08,4.75,0.18,0.28,6.57,1897.62,3.37,185.58,7.03,765.87,10.81,44.61,19.01,23.84,
1897.09,4.98,0.18,0.29,6.76,1897.71,3.37,189.09,6.83,782.68,10.82,44.79,19.37,24.27,
1897.1,4.82,0.18,0.29,6.66,1897.79,3.36,185.63,6.93,770.75,11.30,46.90,19.03,23.81,
1897.11,4.65,0.18,0.30,6.66,1897.87,3.36,179.08,6.93,745.96,11.62,48.40,18.36,22.94,
1897.12,4.75,0.18,0.31,6.66,1897.96,3.35,182.93,6.93,764.41,11.94,49.89,18.75,23.40,
1898.01,4.88,0.18,0.31,6.66,1898.04,3.35,187.94,7.00,787.77,12.07,50.58,19.25,23.99,
1898.02,4.87,0.18,0.32,6.76,1898.12,3.33,184.91,6.96,777.51,12.03,50.56,18.92,23.55,
1898.03,4.65,0.19,0.32,6.76,1898.21,3.31,176.56,7.02,744.85,12.15,51.26,18.04,22.44,
1898.04,4.57,0.19,0.32,6.76,1898.29,3.29,173.52,7.09,734.53,12.28,51.96,17.71,22.00,
1898.05,4.87,0.19,0.33,7.23,1898.37,3.27,172.75,6.68,733.61,11.59,49.21,17.60,21.84,
1898.06,5.06,0.19,0.33,6.76,1898.46,3.25,192.13,7.21,818.46,12.53,53.38,19.54,24.23,
1898.07,5.08,0.19,0.33,6.66,1898.54,3.23,195.64,7.38,836.05,12.84,54.85,19.86,24.60,
1898.08,5.27,0.19,0.34,6.66,1898.62,3.20,202.96,7.44,869.97,12.97,55.58,20.54,25.42,
1898.09,5.26,0.20,0.34,6.66,1898.71,3.18,202.58,7.51,871.01,13.09,56.30,20.44,25.26,
1898.1,5.15,0.20,0.34,6.66,1898.79,3.16,198.34,7.58,855.51,13.22,57.03,19.95,24.63,
1898.11,5.32,0.20,0.35,6.66,1898.87,3.14,204.89,7.64,886.49,13.35,57.77,20.53,25.32,
1898.12,5.65,0.20,0.35,6.76,1898.96,3.12,214.53,7.59,930.96,13.29,57.67,21.40,26.37,
1899.01,6.08,0.20,0.36,6.76,1899.04,3.10,230.86,7.62,1004.57,13.70,59.61,22.93,28.22,
1899.02,6.31,0.20,0.37,6.95,1899.12,3.10,233.03,7.45,1016.71,13.73,59.89,23.05,28.33,
1899.03,6.40,0.20,0.38,6.95,1899.21,3.11,236.35,7.48,1033.93,14.13,61.79,23.28,28.57,
1899.04,6.48,0.20,0.39,7.04,1899.29,3.11,236.07,7.41,1035.40,14.33,62.84,23.15,28.37,
1899.05,6.21,0.20,0.40,7.04,1899.37,3.12,226.23,7.44,994.98,14.73,64.76,22.09,27.03,
1899.06,6.07,0.21,0.42,7.14,1899.46,3.12,218.19,7.37,962.28,14.92,65.79,21.21,25.92,
1899.07,6.28,0.21,0.43,7.23,1899.54,3.13,222.76,7.30,985.16,15.10,66.80,21.56,26.31,
1899.08,6.44,0.21,0.44,7.33,1899.62,3.13,225.47,7.24,999.80,15.29,67.80,21.73,26.47,
1899.09,6.37,0.21,0.45,7.61,1899.71,3.13,214.66,6.99,954.43,15.08,67.05,20.59,25.04,
1899.1,6.34,0.21,0.46,7.71,1899.79,3.14,211.01,6.93,940.78,15.25,68.01,20.15,24.48,
1899.11,6.46,0.21,0.47,7.80,1899.87,3.14,212.38,6.88,949.45,15.43,68.96,20.20,24.49,
1899.12,6.02,0.21,0.48,7.90,1899.96,3.15,195.53,6.82,876.66,15.59,69.90,18.51,22.42,
1900.01,6.10,0.22,0.48,7.90,1900.04,3.15,198.13,7.06,890.95,15.59,70.11,18.67,22.59,
1900.02,6.21,0.23,0.48,7.99,1900.12,3.15,199.30,7.22,898.93,15.40,69.48,18.70,22.60,
1900.03,6.26,0.23,0.48,7.99,1900.21,3.14,200.91,7.46,908.97,15.40,69.70,18.78,22.66,
1900.04,6.34,0.24,0.48,7.99,1900.29,3.14,203.47,7.70,923.49,15.40,69.92,18.94,22.83,
1900.05,6.04,0.25,0.48,7.80,1900.37,3.13,198.57,8.14,904.33,15.78,71.87,18.40,22.17,
1900.06,5.86,0.26,0.48,7.71,1900.46,3.13,195.03,8.49,891.43,15.98,73.02,17.99,21.67,
1900.07,5.86,0.26,0.48,7.80,1900.54,3.13,192.66,8.63,883.85,15.78,72.40,17.69,21.29,
1900.08,5.94,0.27,0.48,7.71,1900.62,3.12,197.70,8.99,910.41,15.98,73.57,18.07,21.75,
1900.09,5.80,0.28,0.48,7.80,1900.71,3.12,190.68,9.12,881.61,15.78,72.96,17.34,20.87,
1900.1,6.01,0.29,0.48,7.71,1900.79,3.11,200.03,9.49,928.47,15.98,74.15,18.10,21.78,
1900.11,6.48,0.29,0.48,7.71,1900.87,3.11,215.67,9.74,1004.84,15.98,74.43,19.42,23.37,
1900.12,6.87,0.30,0.48,7.61,1900.96,3.10,231.51,10.11,1082.56,16.18,75.64,20.74,24.95,
1901.01,7.07,0.30,0.48,7.71,1901.04,3.10,235.31,10.04,1104.23,16.03,75.23,20.98,25.22,
1901.02,7.25,0.30,0.48,7.61,1901.12,3.11,244.31,10.22,1150.50,16.29,76.69,21.68,26.05,
1901.03,7.51,0.31,0.49,7.61,1901.21,3.11,253.07,10.28,1195.79,16.34,77.22,22.35,26.84,
1901.04,8.14,0.31,0.49,7.52,1901.29,3.12,277.78,10.47,1316.63,16.61,78.72,24.41,29.29,
1901.05,7.73,0.31,0.49,7.52,1901.37,3.13,263.79,10.52,1254.47,16.66,79.24,23.06,27.66,
1901.06,8.50,0.31,0.49,7.52,1901.46,3.13,290.06,10.58,1383.62,16.72,79.76,25.24,30.24,
1901.07,7.93,0.31,0.49,7.61,1901.54,3.14,267.23,10.50,1278.88,16.57,79.30,23.14,27.71,
1901.08,8.04,0.31,0.49,7.71,1901.62,3.15,267.59,10.43,1284.77,16.42,78.83,23.08,27.61,
1901.09,8.00,0.32,0.50,7.80,1901.71,3.15,263.01,10.36,1266.93,16.27,78.39,22.59,27.01,
1901.1,7.91,0.32,0.50,7.80,1901.79,3.16,260.05,10.41,1256.86,16.33,78.92,22.25,26.59,
1901.11,8.08,0.32,0.50,7.90,1901.87,3.17,262.44,10.34,1272.56,16.18,78.48,22.38,26.71,
1901.12,7.95,0.32,0.50,7.99,1901.96,3.17,255.14,10.27,1241.33,16.05,78.07,21.68,25.87,
1902.01,8.12,0.32,0.51,7.90,1902.04,3.18,263.74,10.42,1287.38,16.59,80.98,22.34,26.64,
1902.02,8.19,0.32,0.52,7.90,1902.12,3.19,266.01,10.45,1302.73,16.94,82.98,22.46,26.76,
1902.03,8.20,0.32,0.53,7.90,1902.21,3.20,266.34,10.47,1308.59,17.30,84.98,22.41,26.67,
1902.04,8.48,0.32,0.54,7.99,1902.29,3.21,272.15,10.38,1341.41,17.44,85.94,22.82,27.14,
1902.05,8.46,0.32,0.55,8.09,1902.37,3.22,268.32,10.28,1326.73,17.58,86.91,22.43,26.64,
1902.06,8.41,0.33,0.57,8.18,1902.46,3.23,263.63,10.19,1307.75,17.71,87.86,21.96,26.06,
1902.07,8.60,0.33,0.58,8.18,1902.54,3.24,269.59,10.21,1341.52,18.05,89.82,22.39,26.53,
1902.08,8.83,0.33,0.59,8.09,1902.62,3.25,280.05,10.36,1397.90,18.61,92.88,23.17,27.42,
1902.09,8.85,0.33,0.60,8.18,1902.71,3.26,277.42,10.27,1389.04,18.73,93.78,22.86,27.02,
1902.1,8.57,0.33,0.61,8.75,1902.79,3.27,251.13,9.62,1261.38,17.82,89.53,20.60,24.33,
1902.11,8.24,0.33,0.62,8.47,1902.87,3.28,249.60,9.97,1257.87,18.76,94.52,20.41,24.08,
1902.12,8.05,0.33,0.63,8.56,1902.96,3.29,241.13,9.88,1219.36,18.87,95.43,19.63,23.15,
1903.01,8.46,0.33,0.62,8.66,1903.04,3.30,250.63,9.83,1271.52,18.42,93.44,20.32,23.93,
1903.02,8.41,0.33,0.61,8.66,1903.12,3.31,249.15,9.87,1268.18,18.17,92.48,20.11,23.67,
1903.03,8.08,0.34,0.61,8.37,1903.21,3.32,247.53,10.26,1264.31,18.53,94.67,19.88,23.40,
1903.04,7.75,0.34,0.60,8.37,1903.29,3.33,237.42,10.31,1217.06,18.28,93.71,18.98,22.33,
1903.05,7.60,0.34,0.59,8.18,1903.37,3.33,238.24,10.60,1225.80,18.44,94.89,18.95,22.29,
1903.06,7.18,0.34,0.58,8.18,1903.46,3.34,225.07,10.66,1162.63,18.18,93.92,17.82,20.96,
1903.07,6.85,0.34,0.57,8.18,1903.54,3.35,214.73,10.71,1113.80,17.92,92.96,16.92,19.91,
1903.08,6.63,0.34,0.56,8.18,1903.62,3.36,207.83,10.76,1082.68,17.66,91.99,16.30,19.19,
1903.09,6.47,0.35,0.56,8.28,1903.71,3.37,200.49,10.69,1049.05,17.20,89.99,15.65,18.45,
1903.1,6.26,0.35,0.55,8.18,1903.79,3.38,196.23,10.87,1031.54,17.14,90.09,15.25,18.00,
1903.11,6.28,0.35,0.54,8.09,1903.87,3.38,199.18,11.05,1051.85,17.07,90.16,15.41,18.20,
1903.12,6.57,0.35,0.53,8.09,1903.96,3.39,208.37,11.10,1105.31,16.81,89.16,16.04,18.97,
1904.01,6.68,0.35,0.53,8.28,1904.04,3.40,206.99,10.74,1102.73,16.32,86.95,15.86,18.78,
1904.02,6.50,0.34,0.52,8.47,1904.12,3.41,196.89,10.40,1053.52,15.85,84.82,15.02,17.80,
1904.03,6.48,0.34,0.52,8.37,1904.21,3.41,198.51,10.42,1066.85,15.93,85.61,15.08,17.90,
1904.04,6.64,0.34,0.52,8.28,1904.29,3.42,205.75,10.43,1110.43,16.01,86.41,15.57,18.49,
1904.05,6.50,0.33,0.51,8.09,1904.37,3.43,206.15,10.57,1117.35,16.28,88.24,15.53,18.46,
1904.06,6.51,0.33,0.51,8.09,1904.46,3.43,206.47,10.47,1123.80,16.18,88.04,15.47,18.42,
1904.07,6.78,0.33,0.51,8.09,1904.54,3.44,215.03,10.36,1175.11,16.07,87.82,16.04,19.11,
1904.08,7.01,0.32,0.50,8.18,1904.62,3.45,219.74,10.13,1205.46,15.78,86.55,16.30,19.45,
1904.09,7.32,0.32,0.50,8.28,1904.71,3.45,226.82,9.92,1248.83,15.49,85.30,16.74,19.99,
1904.1,7.75,0.32,0.50,8.28,1904.79,3.46,240.15,9.81,1326.69,15.39,85.03,17.63,21.07,
1904.11,8.17,0.31,0.49,8.47,1904.87,3.47,247.48,9.49,1371.54,14.94,82.81,18.08,21.61,
1904.12,8.25,0.31,0.49,8.47,1904.96,3.47,249.90,9.39,1389.31,14.84,82.52,18.16,21.72,
1905.01,8.43,0.31,0.51,8.47,1905.04,3.48,255.35,9.44,1423.99,15.30,85.30,18.46,22.09,
1905.02,8.80,0.31,0.52,8.47,1905.12,3.48,266.56,9.49,1490.90,15.75,88.10,19.17,22.94,
1905.03,9.05,0.32,0.54,8.37,1905.21,3.47,277.24,9.65,1555.17,16.39,91.94,19.83,23.74,
1905.04,8.94,0.32,0.55,8.37,1905.29,3.47,273.87,9.70,1540.80,16.85,94.79,19.48,23.33,
1905.05,8.50,0.32,0.57,8.28,1905.37,3.46,263.39,9.86,1486.43,17.51,98.80,18.63,22.31,
1905.06,8.60,0.32,0.58,8.28,1905.46,3.46,266.49,9.92,1508.58,17.97,101.74,18.74,22.45,
1905.07,8.87,0.32,0.60,8.28,1905.54,3.46,274.85,9.97,1560.65,18.44,104.69,19.21,23.01,
1905.08,9.20,0.32,0.61,8.37,1905.62,3.45,281.84,9.90,1605.00,18.69,106.42,19.57,23.45,
1905.09,9.23,0.33,0.63,8.28,1905.71,3.45,286.01,10.07,1633.53,19.37,110.61,19.74,23.65,
1905.1,9.36,0.33,0.64,8.28,1905.79,3.44,290.04,10.12,1661.35,19.83,113.60,19.90,23.83,
1905.11,9.31,0.33,0.66,8.37,1905.87,3.44,285.21,10.06,1638.50,20.07,115.28,19.44,23.28,
1905.12,9.54,0.33,0.67,8.47,1905.96,3.43,288.97,10.00,1664.91,20.29,116.93,19.58,23.43,
1906.01,9.87,0.34,0.68,8.47,1906.04,3.43,298.97,10.17,1727.38,20.52,118.57,20.13,24.08,
1906.02,9.80,0.34,0.69,8.47,1906.12,3.45,296.85,10.35,1720.11,20.75,120.23,19.87,23.75,
1906.03,9.56,0.35,0.69,8.47,1906.21,3.47,289.58,10.53,1683.07,20.98,121.92,19.26,23.02,
1906.04,9.43,0.35,0.70,8.47,1906.29,3.49,285.64,10.70,1665.37,21.20,123.62,18.88,22.56,
1906.05,9.18,0.36,0.71,8.56,1906.37,3.51,274.98,10.76,1608.43,21.19,123.96,18.05,21.57,
1906.06,9.30,0.37,0.72,8.56,1906.46,3.53,278.57,10.93,1634.78,21.42,125.68,18.17,21.72,
1906.07,9.06,0.37,0.72,8.28,1906.54,3.55,280.74,11.49,1653.13,22.39,131.83,18.20,21.75,
1906.08,9.73,0.38,0.73,8.47,1906.62,3.57,294.73,11.41,1741.09,22.11,130.63,18.97,22.67,
1906.09,10.03,0.38,0.74,8.56,1906.71,3.59,300.44,11.46,1780.46,22.09,130.92,19.20,22.94,
1906.1,9.73,0.39,0.75,8.75,1906.79,3.61,285.12,11.38,1695.27,21.83,129.80,18.10,21.62,
1906.11,9.93,0.39,0.75,8.85,1906.87,3.63,287.85,11.43,1717.19,21.81,130.13,18.14,21.68,
1906.12,9.84,0.40,0.76,8.94,1906.96,3.65,282.21,11.47,1689.22,21.80,130.47,17.66,21.11,
1907.01,9.56,0.40,0.75,8.85,1907.04,3.67,277.12,11.69,1664.64,21.79,130.89,17.22,20.60,
1907.02,9.26,0.41,0.74,9.04,1907.12,3.69,262.78,11.54,1584.23,21.09,127.17,16.22,19.41,
1907.03,8.35,0.41,0.74,8.94,1907.21,3.70,239.47,11.76,1449.65,21.08,127.60,14.69,17.60,
1907.04,8.39,0.41,0.73,8.94,1907.29,3.72,240.62,11.85,1462.57,20.84,126.68,14.67,17.59,
1907.05,8.10,0.42,0.72,9.13,1907.37,3.74,227.46,11.70,1388.52,20.17,123.13,13.79,16.56,
1907.06,7.84,0.42,0.71,9.23,1907.46,3.75,217.89,11.67,1336.04,19.73,120.99,13.14,15.81,
1907.07,8.14,0.42,0.70,9.23,1907.54,3.77,226.23,11.76,1393.18,19.50,120.10,13.59,16.36,
1907.08,7.53,0.43,0.69,9.23,1907.62,3.79,209.28,11.86,1294.86,19.27,119.22,12.51,15.09,
1907.09,7.45,0.43,0.69,9.23,1907.71,3.80,207.05,11.95,1287.27,19.04,118.36,12.33,14.90,
1907.1,6.64,0.43,0.68,9.32,1907.79,3.82,182.66,11.92,1141.78,18.62,116.36,10.83,13.12,
1907.11,6.25,0.44,0.67,8.94,1907.87,3.84,179.25,12.52,1126.97,19.17,120.50,10.59,12.86,
